code,title,tumour_group,protocol_id,path,nccp_version,published_date,review_date,last_reviewed_date,source_url,source_version_verified,partial_assessment_supported,required_inputs_count,statically_required_field_count,rule_count,input_count,consultant_reviewed,oncology_pharmacy_reviewed,clinical_use_authorised
00615,"Cyclophosphamide, Doxorubicin and Cisplatin – 21 day",Head and Neck,nccp-00615-v2,protocols/head-neck/00615-cyclophosphamide-doxorubicin-and-cisplatin-21-day.json,2,,,,https://healthservice.hse.ie/documents/6994/615_V2_Cyclodoxcis.pdf,false,true,0,0,15,17,false,false,false
00696,"Paclitaxel Days 1, 8 and 15 with Cetuximab Days 1 and 15 – 28 day",Head and Neck,nccp-00696-v2,protocols/head-neck/00696-paclitaxel-days-1-8-and-15-with-cetuximab-days-1-and-15-28-day.json,2,,,,https://healthservice.hse.ie/documents/6769/696_PACLitaxel_Cetuximab_28day.pdf,false,true,0,0,13,16,false,false,false
00705,"Pembrolizumab, Carboplatin AUC 5 and 5-Fluorouracil",Head and Neck,nccp-00705-v2d,protocols/head-neck/00705-pembrolizumab-carboplatin-auc-5-and-5-fluorouracil.json,2d,,,,https://healthservice.hse.ie/documents/6881/705_V2d_Pembrolizumab_CARBOplatin_5FU.pdf,false,true,0,0,21,26,false,false,false
00706,"Pembrolizumab, Cisplatin and 5-Fluorouracil",Head and Neck,nccp-00706-v3,protocols/head-neck/00706-pembrolizumab-cisplatin-and-5-fluorouracil.json,3,,,,https://healthservice.hse.ie/documents/6880/706_V3_Pembrolizumab_CISplatin_5FU_.pdf,false,true,0,0,25,28,false,false,false
00893,Methotrexate 40 mg/m² Monotherapy – 28 day,Head and Neck,nccp-00893-v1,protocols/head-neck/00893-methotrexate-40-mg-m-monotherapy-28-day.json,1,,,,https://healthservice.hse.ie/documents/6862/893_V1_Methotrexate_40_HNSCC.pdf,false,true,0,0,12,15,false,false,false
00903,Gemcitabine 1000 mg/m² and Cisplatin 80 mg/m² Induction,Head and Neck,nccp-00903-v1,protocols/head-neck/00903-gemcitabine-1000-mg-m-and-cisplatin-80-mg-m-induction.json,1,,,,https://healthservice.hse.ie/documents/6859/903_V1_Gemcitabine_1g_CISplatin_80.pdf,false,true,0,0,17,18,false,false,false
00219,Erlotinib Monotherapy,Lung,nccp-00219-v6,protocols/lung/00219-erlotinib-monotherapy.json,6,,,,https://healthservice.hse.ie/documents/6938/219_Erlotinib_monotherapy.pdf,false,true,0,0,7,9,false,false,false
00220,Gefitinib Monotherapy,Lung,nccp-00220-v5,protocols/lung/00220-gefitinib-monotherapy.json,5,,,,https://healthservice.hse.ie/documents/6937/220_V5_Gefitinib_Monotherapy.pdf,false,true,0,0,7,9,false,false,false
00221,Afatinib Monotherapy,Lung,nccp-00221-v5,protocols/lung/00221-afatinib-monotherapy.json,5,,,,https://healthservice.hse.ie/documents/6936/221_Afatinib.pdf,false,true,0,0,7,9,false,false,false
00222,Pemetrexed Monotherapy,Lung,nccp-00222-v5,protocols/lung/00222-pemetrexed-monotherapy.json,5,,,,https://healthservice.hse.ie/documents/6935/222_V5_PEMEtrexed_Monotherapy_.pdf,false,true,0,0,13,12,false,false,false
00243,Crizotinib Monotherapy,Lung,nccp-00243-v7,protocols/lung/00243-crizotinib-monotherapy.json,7,,,,https://healthservice.hse.ie/documents/6934/243_V7_Crizotinib_Monotherapy.pdf,false,true,0,0,10,12,false,false,false
00271,Carboplatin AUC 5 and Etoposide 100 mg/m² Therapy – 21 day,Lung,nccp-00271-v7,protocols/lung/00271-carboplatin-etoposide.json,6,2015-01-01,2026-01-01,,https://healthservice.hse.ie/documents/6931/271_CarboplatinAUC5Etop100.pdf,false,true,0,0,9,16,false,false,false
00280,Cisplatin 75 mg/m² and Etoposide 100 mg/m² Therapy – 21 day,Lung,nccp-00280-v6,protocols/lung/00280-cisplatin-etoposide.json,6,2015-01-01,2022-01-01,,https://healthservice.hse.ie/documents/6927/280_V6_Cisplatin_and_Etoposide.pdf,false,true,0,0,10,17,false,false,false
00281,Gemcitabine 1250 mg/m² and Cisplatin 75 mg/m² Therapy — 21 day,Lung,nccp-00281-v7,protocols/lung/00281-gemcitabine-cisplatin.json,7,2015-11-15,2026-11-18,,https://healthservice.hse.ie/documents/6926/281_V7_GemCis75.pdf,false,true,0,0,19,17,false,false,false
00304,Carboplatin AUC 6 and Paclitaxel 200 mg/m² Therapy,Lung,nccp-00304-v8,protocols/lung/00304-carboplatin-paclitaxel.json,8,2016-04-08,2030-12-19,,https://healthservice.hse.ie/documents/6924/304_V8_CARBOplatinAUC_6_PACLitaxel_200.pdf,false,true,0,0,23,17,false,false,false
00309,Weekly Carboplatin AUC2 and Paclitaxel 50 mg/m² with Radiotherapy,Lung,nccp-00309-v6,protocols/lung/00309-weekly-carboplatin-auc2-and-paclitaxel-50-mg-m2-with-radiotherapy.json,6,,,,https://healthservice.hse.ie/documents/6923/309_V6_CARBOplatinAUC2_and_PACLitaxel50_with_RT.pdf,false,true,0,0,12,13,false,false,false
00317,Pemetrexed 500 mg/m² and Cisplatin 75 mg/m² Therapy,Lung,nccp-00317-v7,protocols/lung/00317-pemetrexed-cisplatin.json,7,2016-05-03,2030-10-17,,https://healthservice.hse.ie/documents/6922/317_V7_PEMEtrexed_and_CISplatin.pdf,false,true,0,0,25,21,false,false,false
00318,Pemetrexed and Carboplatin Therapy,Lung,nccp-00318-v6,protocols/lung/00318-pemetrexed-and-carboplatin-therapy.json,6,,,,https://healthservice.hse.ie/documents/6921/318_V6_PEMEtrexed_and_CARBOplatin.pdf,false,true,0,0,15,13,false,false,false
00319,Carboplatin and Oral Etoposide Therapy – 21 day,Lung,nccp-00319-v5,protocols/lung/00319-carboplatin-and-oral-etoposide-therapy-21-day.json,5,,,,https://healthservice.hse.ie/documents/6920/319_V5_CarboplatinEtoposide_21days.pdf,false,true,0,0,13,11,false,false,false
00339,"Vinorelbine Days 1, 8, 15 and Cisplatin Day 1 – 21 day",Lung,nccp-00339-v7,protocols/lung/00339-vinorelbine-days-1-8-15-and-cisplatin-day-1-21-day.json,7,,,,https://healthservice.hse.ie/documents/6918/339_Vin_30CIS_80.pdf,false,true,0,0,17,14,false,false,false
00340,Ceritinib Monotherapy,Lung,nccp-00340-v4,protocols/lung/00340-ceritinib-monotherapy.json,4,,,,https://healthservice.hse.ie/documents/6917/340_Ceritinib_monotherapy.pdf,false,true,0,0,10,12,false,false,false
00343,Vinorelbine and Cisplatin Therapy – 28 day,Lung,nccp-00343-v7,protocols/lung/00343-vinorelbine-and-cisplatin-therapy-28-day.json,7,,,,https://healthservice.hse.ie/documents/6916/343_V7_Vin25Cis50.pdf,false,true,0,0,17,14,false,false,false
00353,Osimertinib Monotherapy,Lung,nccp-00353-v5,protocols/lung/00353-osimertinib-monotherapy.json,5,,,,https://healthservice.hse.ie/documents/6914/353_V5_Osimertinib_Monotherapy.pdf,false,true,0,0,8,10,false,false,false
00372,Nintedanib Therapy with Docetaxel,Lung,nccp-00372-v6,protocols/lung/00372-nintedanib-therapy-with-docetaxel.json,6,,,,https://healthservice.hse.ie/documents/6913/372_Nintedanib_therapy.pdf,false,true,0,0,13,15,false,false,false
00388,Oral Etoposide Therapy,Lung,nccp-00388-v3,protocols/lung/00388-oral-etoposide-therapy.json,3,,,,https://healthservice.hse.ie/documents/6911/388_V3_Oral_Etoposide.pdf,false,true,0,0,11,10,false,false,false
00401,Alectinib Monotherapy,Lung,nccp-00401-v6,protocols/lung/00401-alectinib-monotherapy.json,6,,,,https://healthservice.hse.ie/documents/6910/401_V6_Alectinib.pdf,false,true,0,0,10,12,false,false,false
00456,"Cisplatin 50 mg/m², Etoposide 50 mg/m² and Thoracic Radiotherapy – 28 day",Lung,nccp-00456-v4,protocols/lung/00456-cisplatin-50-mg-m2-etoposide-50-mg-m2-and-thoracic-radiotherapy-28-day.json,4,,,,https://healthservice.hse.ie/documents/6902/456_V4_CISplatin_50_and_Etoposide.pdf,false,true,0,0,17,13,false,false,false
00561,"Carboplatin AUC3, Etoposide 50 mg/m² and Thoracic Radiotherapy – 28 day",Lung,nccp-00561-v4,protocols/lung/00561-carboplatin-auc3-etoposide-50-mg-m2-and-thoracic-radiotherapy-28-day.json,4,,,,https://healthservice.hse.ie/documents/6896/561_V4_CarboAUC3_etoposide_RT.pdf,false,true,0,0,13,11,false,false,false
00562,Brigatinib Therapy,Lung,nccp-00562-v3,protocols/lung/00562-brigatinib-therapy.json,3,,,,https://healthservice.hse.ie/documents/6895/562_v3_brigatinib.pdf,false,true,0,0,10,12,false,false,false
00565,Dacomitinib Monotherapy,Lung,nccp-00565-v3,protocols/lung/00565-dacomitinib-monotherapy.json,3,,,,https://healthservice.hse.ie/documents/6894/565_V3_Dacomitinib.pdf,false,true,0,0,7,9,false,false,false
00568,"Pembrolizumab, Pemetrexed and Carboplatin AUC5 Therapy",Lung,nccp-00568-v5,protocols/lung/00568-pembrolizumab-pemetrexed-and-carboplatin-auc5-therapy.json,5,,,,https://healthservice.hse.ie/documents/6891/568_V5_Pembrolizumab_PEMEtrexed_CARBOplatin.pdf,false,true,0,0,25,26,false,false,false
00569,"Pembrolizumab, Pemetrexed and Cisplatin Therapy",Lung,nccp-00569-v5,protocols/lung/00569-pembrolizumab-pemetrexed-and-cisplatin-therapy.json,5,,,,https://healthservice.hse.ie/documents/6890/569_V5_Pembrolizumab_PEMEtrexed_and_CISplatin.pdf,false,true,0,0,29,28,false,false,false
00570,Lorlatinib Therapy,Lung,nccp-00570-v3,protocols/lung/00570-lorlatinib-therapy.json,3,,,,https://healthservice.hse.ie/documents/6889/570_V3_Lorlatinib_therapy_.pdf,false,true,0,0,12,14,false,false,false
00576,Durvalumab Monotherapy 10 mg/kg – 14 day,Lung,nccp-00576-v5,protocols/lung/00576-durvalumab-monotherapy-10-mg-kg-14-day.json,5,,,,https://healthservice.hse.ie/documents/6888/576_Durvalumab.pdf,false,true,0,0,13,17,false,false,false
00579,"Pembrolizumab, Paclitaxel and Carboplatin AUC6 Therapy",Lung,nccp-00579-v5a,protocols/lung/00579-pembrolizumab-paclitaxel-and-carboplatin-auc6-therapy.json,5a,,,,https://healthservice.hse.ie/documents/6887/579_V5a_pembrolizumab_carboplatin_paclitaxel.pdf,false,true,0,0,22,23,false,false,false
00587,Topotecan Oral Monotherapy,Lung,nccp-00587-v2,protocols/lung/00587-topotecan-oral-monotherapy.json,2,,,,https://healthservice.hse.ie/documents/6886/587_V2_Topotecan_PO.pdf,false,true,0,0,10,9,false,false,false
00614,Carboplatin and Vinorelbine Therapy – 21 day,Lung,nccp-00614-v4,protocols/lung/00614-carboplatin-and-vinorelbine-therapy-21-day.json,4,,,,https://healthservice.hse.ie/documents/6884/614_V4_Carboplatin_Vinorelbine.pdf,false,true,0,0,13,13,false,false,false
00655,Durvalumab 1500 mg Monotherapy – 28 day,Lung,nccp-00655-v3a,protocols/lung/00655-durvalumab-maintenance.json,3a,2021-02-01,2028-09-04,,https://healthservice.hse.ie/documents/6883/655_V3a_Durvalumab_1500mg.pdf,false,true,0,0,35,36,false,false,false
00689,"Atezolizumab, Carboplatin AUC 5 and Etoposide 100 mg/m² — 21 day",Lung,nccp-00689-v4,protocols/lung/00689-atezolizumab-carboplatin-etoposide.json,4,2022-01-20,2028-03-24,,https://healthservice.hse.ie/documents/6882/689_V4_Atezolizumab_Etoposide_CARBOplatin.pdf,false,true,0,0,43,48,false,false,false
00712,"Nivolumab, Ipilimumab, Carboplatin and Paclitaxel Therapy",Lung,nccp-00712-v3a,protocols/lung/00712-nivolumab-ipilimumab-carboplatin-and-paclitaxel-therapy.json,3a,,,,https://healthservice.hse.ie/documents/6879/712_V3a_Nivolumab_ipili_plus_PACLitaxel-CARBOplatin.pdf,false,true,0,0,22,23,false,false,false
00713,"Nivolumab, Ipilimumab, Pemetrexed and Carboplatin Therapy",Lung,nccp-00713-v4,protocols/lung/00713-nivolumab-ipilimumab-pemetrexed-and-carboplatin-therapy.json,4,,,,https://healthservice.hse.ie/documents/6877/713_V4_Nivolumab_ipili_plus_PEMEtrexed-CARBOplatin_.pdf,false,true,0,0,25,26,false,false,false
00714,"Nivolumab, Ipilimumab, Pemetrexed and Cisplatin Therapy",Lung,nccp-00714-v4,protocols/lung/00714-nivolumab-ipilimumab-pemetrexed-and-cisplatin-therapy.json,4,,,,https://healthservice.hse.ie/documents/6876/714_V4_Nivolumab_ipili_plus_PEMEtrexed-CISplatin.pdf,false,true,0,0,29,28,false,false,false
00792,Nivolumab 360 mg and Ipilimumab 1 mg/kg Therapy,Lung,nccp-00792-v2,protocols/lung/00792-nivolumab-360-mg-and-ipilimumab-1-mg-kg-therapy.json,2,,,,https://healthservice.hse.ie/documents/6873/792_V2_Nivolumab_360_ipilimumab1mg.kg.pdf,false,true,0,0,13,17,false,false,false
00823,Tepotinib Therapy,Lung,nccp-00823-v2,protocols/lung/00823-tepotinib-therapy.json,2,,,,https://healthservice.hse.ie/documents/6868/823_V2_Tepotinib_Therapy.pdf,false,true,0,0,8,10,false,false,false
00849,Nivolumab 360 mg and Platinum-Based Chemotherapy,Lung,nccp-00849-v2,protocols/lung/00849-nivolumab-360-mg-and-platinum-based-chemotherapy.json,2,,,,https://healthservice.hse.ie/documents/6865/849_V2_Nivolumab_chemotherapy.pdf,false,true,0,0,17,21,false,false,false
00908,"Serplulimab, Carboplatin AUC5 and Etoposide 100 mg/m² – 21 day",Lung,nccp-00908-v1a,protocols/lung/00908-serplulimab-carboplatin-auc5-and-etoposide-100-mg-m2-21-day.json,1a,,,,https://healthservice.hse.ie/documents/6856/908_Serplulimab_CARBO_Etop_f8OKidZ.pdf,false,true,0,0,23,23,false,false,false
00310,Gemcitabine 1000 mg/m² and Carboplatin AUC 5 Therapy — 21 day,Lung,nccp-00310-v7,protocols/lung/00310-gemcitabine-carboplatin.json,7,2016-04-08,2026-11-18,,https://healthservice.hse.ie/documents/6713/310_v7_GemCARBOAUC_5.pdf,false,true,0,0,16,16,false,false,false
00544,Atezolizumab 1200 mg Monotherapy – 21 day,Lung,nccp-00544-v14,protocols/lung/00544-atezolizumab-1200-mg-monotherapy-21-day.json,14,,,,https://healthservice.hse.ie/documents/6644/544_v14_Atezolizumab_21_Day_Monotherapy.pdf,false,true,0,0,13,17,false,false,false
00592,Atezolizumab 840 mg Monotherapy – 14 day,Lung,nccp-00592-v3,protocols/shared/00592-atezolizumab-840-mg-monotherapy-14-day.json,3,,,,https://healthservice.hse.ie/documents/6398/592_v3_Atezolizumab_840mg_Monotherapy_14_Day.pdf,false,true,0,0,13,17,false,false,false
00593,Atezolizumab 1680 mg Monotherapy – 28 day,Lung,nccp-00593-v10a,protocols/lung/00593-atezolizumab-maintenance.json,10a,2020-04-09,2026-09-09,,https://healthservice.hse.ie/documents/6399/593_v10a_Atezolizumab_1680mg_Monotherapy.pdf,false,true,0,0,34,37,false,false,false
00279,"Cisplatin 75 mg/m², Etoposide 100 mg/m² and Radiotherapy – 21 day",Lung,nccp-00279-v7,protocols/shared/00279-cisplatin-75-mg-m2-etoposide-100-mg-m2-and-radiotherapy-21-day.json,7,,,,https://healthservice.hse.ie/documents/6697/279_V7_Cisplatin_and_Etoposide_and_RT.pdf,false,true,0,0,17,13,false,false,false
00311,Topotecan Monotherapy – 5 day,Lung,nccp-00311-v4,protocols/shared/00311-topotecan-monotherapy-5-day.json,4,,,,https://healthservice.hse.ie/documents/6714/311_v4_Topotecan_Monotherapy_5day.pdf,false,true,0,0,10,9,false,false,false
00558,Pembrolizumab 400 mg Monotherapy,Lung,nccp-00558-v12b,protocols/shared/00558-pembrolizumab-400mg-monotherapy.json,12b,2019-04-19,2026-12-22,,https://healthservice.hse.ie/documents/6389/558_v12b_Pembrolizumab_400mg_monotherapy.pdf,false,true,0,0,23,34,false,false,false
00702,Entrectinib Monotherapy – Adult,Lung,nccp-00702-v2,protocols/lung/00702-entrectinib-monotherapy-adult.json,2,,,,https://healthservice.hse.ie/documents/6770/702_V2_Entrectinib_monotherapy.pdf,false,true,0,0,10,12,false,false,false
00334,Temozolomide with Radiotherapy and Adjuvant Therapy,Neuro-oncology,nccp-00334-v4,protocols/neuro-oncology/00334-temozolomide-with-radiotherapy-and-adjuvant-therapy.json,4,2016-06-20,2030-07-23,,https://healthservice.hse.ie/documents/6960/334_V4_Temozolomide_RT_and_Adjuvant_Therapy.pdf,false,true,0,0,23,19,false,false,false
00342,Temozolomide Recurrent Therapy,Neuro-oncology,nccp-00342-v4,protocols/neuro-oncology/00342-temozolomide-recurrent-therapy.json,4,2016-06-20,2030-07-23,,https://healthservice.hse.ie/documents/6961/342_V4_Temozolomide_Recurrent_Therapy_.pdf,false,true,0,0,15,18,false,false,false
00379,"Procarbazine, Lomustine and Vincristine (PCV) Therapy – 42 Day",Neuro-oncology,nccp-00379-v4,protocols/neuro-oncology/00379-procarbazine-lomustine-and-vincristine-pcv-therapy-42-day.json,4,2016-12-01,2027-06-28,,https://healthservice.hse.ie/documents/6971/379_V4_PCV.pdf,false,true,0,0,28,23,false,false,false
00461,Temozolomide with Radiotherapy and Adjuvant Therapy – Patients Greater Than 65 Years,Neuro-oncology,nccp-00461-v3,protocols/neuro-oncology/00461-temozolomide-with-radiotherapy-and-adjuvant-therapy-patients-greater-than-65-years.json,3,2018-02-16,2030-06-13,,https://healthservice.hse.ie/documents/6977/461_V3_Temozolomide_RT_and_Adjuvant_Therapy_greater_than65_years_.pdf,false,true,0,0,25,18,false,false,false
00658,"Procarbazine, Lomustine and Vincristine (PCV) Therapy – 56 Day",Neuro-oncology,nccp-00658-v2,protocols/neuro-oncology/00658-procarbazine-lomustine-and-vincristine-pcv-therapy-56-day.json,2,2021-08-20,2027-06-28,,https://healthservice.hse.ie/documents/6996/658_V2_PCV-8wk.pdf,false,true,0,0,34,23,false,false,false
00742,Lomustine and Bevacizumab 5 mg/kg Therapy,Neuro-oncology,nccp-00742-v3,protocols/neuro-oncology/00742-lomustine-and-bevacizumab-5-mg-kg-therapy.json,3,2022-12-19,2029-01-19,,https://healthservice.hse.ie/documents/6874/742_V3_Lomustine_and_Bevacizumab_5.pdf,false,true,0,0,31,26,false,false,false
00804,Lomustine and Bevacizumab 7.5 mg/kg Therapy,Neuro-oncology,nccp-00804-v2,protocols/neuro-oncology/00804-lomustine-and-bevacizumab-7-5-mg-kg-therapy.json,2,2023-05-15,2029-07-18,,https://healthservice.hse.ie/documents/6872/804_V2_Lomustine_and_bevacizumab_7.5.pdf,false,true,0,0,31,26,false,false,false
00805,Lomustine 130 mg/m² Therapy,Neuro-oncology,nccp-00805-v2,protocols/neuro-oncology/00805-lomustine-130-mg-m2-therapy.json,2,2023-05-15,2029-07-18,,https://healthservice.hse.ie/documents/6871/805_V2_Lomustine_130mg_Therapy.pdf,false,true,0,0,13,11,false,false,false
00806,"Cisplatin, Lomustine and Vincristine (CLV) Therapy",Neuro-oncology,nccp-00806-v2,protocols/neuro-oncology/00806-cisplatin-lomustine-and-vincristine-clv-therapy.json,2,2023-05-15,2029-07-18,,https://healthservice.hse.ie/documents/6870/806_V2_CLV_Therapy.pdf,false,true,0,0,22,16,false,false,false
00813,Bevacizumab 5 mg/kg Monotherapy – 14 Day,Neuro-oncology,nccp-00813-v2,protocols/neuro-oncology/00813-bevacizumab-5-mg-kg-monotherapy-14-day.json,2,2023-05-02,2029-07-24,,https://healthservice.hse.ie/documents/6869/813_V2_Bevacizumab_5.pdf,false,true,0,0,23,21,false,false,false
00327,Sunitinib 37.5 mg Therapy – 28 day,Neuroendocrine,nccp-00327-v5,protocols/neuroendocrine/00327-sunitinib-37-5-mg-therapy-28-day.json,5,,,,https://healthservice.hse.ie/documents/6919/327_V5_SUNitinib_37.5mg.pdf,false,true,0,0,16,15,false,false,false
00100,Mifamurtide Therapy,Sarcoma,nccp-00100-v6,protocols/sarcoma/00100-mifamurtide-therapy.json,6,,,,https://healthservice.hse.ie/documents/6722/100_Mifamurtide.pdf,false,true,0,0,16,14,false,false,false
00335,Imatinib Therapy – GIST,Sarcoma,nccp-00335-v4,protocols/sarcoma/00335-imatinib-therapy-gist.json,4,,,,https://healthservice.hse.ie/documents/6727/335_v4_Imatinib.pdf,false,true,0,0,11,23,false,false,false
00374,Trabectedin Monotherapy,Sarcoma,nccp-00374-v4,protocols/sarcoma/00374-trabectedin-monotherapy.json,4,,,,https://healthservice.hse.ie/documents/6729/374_Trabectedin_monotherapy.pdf,false,true,0,0,16,19,false,false,false
00391,Doxorubicin 60 mg/m² and Ifosfamide Therapy,Sarcoma,nccp-00391-v5,protocols/sarcoma/00391-doxorubicin-60-mg-m2-and-ifosfamide-therapy.json,5,,,,https://healthservice.hse.ie/documents/6730/391_DOXOrubicin_60_and_Ifosfamide.pdf,false,true,0,0,18,20,false,false,false
00392,Doxorubicin 75 mg/m² and Ifosfamide Therapy,Sarcoma,nccp-00392-v5,protocols/sarcoma/00392-doxorubicin-75-mg-m2-and-ifosfamide-therapy.json,5,,,,https://healthservice.hse.ie/documents/6731/392_DOXOrubicin_75_and_ifosfamide.pdf,false,true,0,0,18,20,false,false,false
00420,Doxorubicin 25 mg/m²/day and Cisplatin 100 mg/m² Therapy – 21 day,Sarcoma,nccp-00420-v4,protocols/sarcoma/00420-doxorubicin-25-mg-m2-day-and-cisplatin-100-mg-m2-therapy-21-day.json,4,,,,https://healthservice.hse.ie/documents/6733/420_V4_DOX25CIS100.pdf,false,true,0,0,21,19,false,false,false
00462,Pegylated Liposomal Doxorubicin 20 mg/m² – 21 day,Sarcoma,nccp-00462-v4,protocols/sarcoma/00462-pegylated-liposomal-doxorubicin-20-mg-m2-21-day.json,4,,,,https://healthservice.hse.ie/documents/6735/462_v4_PegylatedLiposomalDOX_20mgm2_21_days.pdf,false,true,0,0,13,18,false,false,false
00463,"MAP Therapy – Methotrexate, Doxorubicin and Cisplatin",Sarcoma,nccp-00463-v4,protocols/sarcoma/00463-map-therapy-methotrexate-doxorubicin-and-cisplatin.json,4,,,,https://healthservice.hse.ie/documents/6736/463_v4_MAP.pdf,false,true,0,0,20,27,false,false,false
00500,Doxorubicin 75 mg/m² Monotherapy,Sarcoma,nccp-00500-v3,protocols/sarcoma/00500-doxorubicin-75-mg-m2-monotherapy.json,3,,,,https://healthservice.hse.ie/documents/6738/500_V3_DOXOrubicin_75.pdf,false,true,0,0,16,18,false,false,false
00501,Gemcitabine and Docetaxel Therapy – 21 day,Sarcoma,nccp-00501-v4,protocols/sarcoma/00501-gemcitabine-and-docetaxel-therapy-21-day.json,4,,,,https://healthservice.hse.ie/documents/6739/501_V4_Gemcitabine_DOCEtaxel.pdf,false,true,0,0,14,19,false,false,false
00504,Irinotecan and Temozolomide Therapy – 21 day,Sarcoma,nccp-00504-v2,protocols/sarcoma/00504-irinotecan-and-temozolomide-therapy-21-day.json,2,,,,https://healthservice.hse.ie/documents/6740/504_v2_Irinotecan_and_Temozolomide_Therapy.pdf,false,true,0,0,12,18,false,false,false
00511,Dacarbazine 1.2 g/m² Therapy – 21 day,Sarcoma,nccp-00511-v2,protocols/sarcoma/00511-dacarbazine-1-2-g-m2-therapy-21-day.json,2,,,,https://healthservice.hse.ie/documents/6741/511_V2_Dacarbazine.pdf,false,true,0,0,14,11,false,false,false
00554,Vinblastine and Methotrexate Therapy,Sarcoma,nccp-00554-v2,protocols/sarcoma/00554-vinblastine-and-methotrexate-therapy.json,2,,,,https://healthservice.hse.ie/documents/6742/554_v2_vinblastine_MTX_SAMV.pdf,false,true,0,0,20,17,false,false,false
00596,Ifosfamide and Etoposide (IE) Therapy,Sarcoma,nccp-00596-v2,protocols/sarcoma/00596-ifosfamide-and-etoposide-ie-therapy.json,2,,,,https://healthservice.hse.ie/documents/6747/596_v2_Ifosfamide_Etoposide_IE_Therapy.pdf,false,true,0,0,16,19,false,false,false
00675,IE–VAC Therapy – Two Weekly Intervals,Sarcoma,nccp-00675-v2,protocols/sarcoma/00675-ie-vac-therapy-two-weekly-intervals.json,2,,,,https://healthservice.hse.ie/documents/6766/675_v2_IE_VAC_Two_weekly.pdf,false,true,0,0,15,24,false,false,false
00680,High Dose Ifosfamide Therapy – 21 day,Sarcoma,nccp-00680-v2,protocols/sarcoma/00680-high-dose-ifosfamide-therapy-21-day.json,2,,,,https://healthservice.hse.ie/documents/6767/680_v2_Ifosfamide_highdose.pdf,false,true,0,0,14,15,false,false,false
00747,IE–VAC Therapy – Three Weekly Intervals,Sarcoma,nccp-00747-v2,protocols/sarcoma/00747-ie-vac-therapy-three-weekly-intervals.json,2,,,,https://healthservice.hse.ie/documents/6779/747_v2_IE_VAC_three_weekly.pdf,false,true,0,0,15,24,false,false,false
00754,"Ifosfamide, Vincristine, Doxorubicin and Dactinomycin (IVADo) Therapy",Sarcoma,nccp-00754-v3,protocols/sarcoma/00754-ifosfamide-vincristine-doxorubicin-and-dactinomycin-ivado-therapy.json,3,,,,https://healthservice.hse.ie/documents/6781/754_IVADo.pdf,false,true,0,0,14,24,false,false,false
00757,"Vincristine, Irinotecan and Temozolomide (VIT) Therapy",Sarcoma,nccp-00757-v2,protocols/sarcoma/00757-vincristine-irinotecan-and-temozolomide-vit-therapy.json,2,,,,https://healthservice.hse.ie/documents/6784/757_v2_VIT.pdf,false,true,0,0,17,21,false,false,false
00102,Vemurafenib Monotherapy,Skin/Melanoma,nccp-00102-v6,protocols/skin/00102-vemurafenib-monotherapy.json,6,,,,https://healthservice.hse.ie/documents/6723/102_v6_Vemurafenib_Monotherapy.pdf,false,true,0,0,15,19,false,false,false
00105,Ipilimumab Monotherapy,Skin/Melanoma,nccp-00105-v7,protocols/skin/00105-ipilimumab-monotherapy.json,7,,,,https://healthservice.hse.ie/documents/6724/105_V7_Ipilimumab_.pdf,false,true,0,0,11,17,false,false,false
00236,Vismodegib Monotherapy,Skin/Melanoma,nccp-00236-v3,protocols/skin/00236-vismodegib-monotherapy.json,3,,,,https://healthservice.hse.ie/documents/6725/236_v3_Vismodegib.pdf,false,true,0,0,7,10,false,false,false
00237,Dabrafenib Monotherapy,Skin/Melanoma,nccp-00237-v6,protocols/skin/00237-dabrafenib-monotherapy.json,6,,,,https://healthservice.hse.ie/documents/6726/237_Dabrafenib.pdf,false,true,0,0,16,19,false,false,false
00373,Cobimetinib and Vemurafenib Therapy,Skin/Melanoma,nccp-00373-v3,protocols/skin/00373-cobimetinib-and-vemurafenib-therapy.json,3,,,,https://healthservice.hse.ie/documents/6728/373_V3_Cobimetinib_and_Vemurafenib.pdf,false,true,0,0,16,19,false,false,false
00415,Trametinib and Dabrafenib Therapy,Skin/Melanoma,nccp-00415-v4,protocols/skin/00415-trametinib-and-dabrafenib-therapy.json,4,,,,https://healthservice.hse.ie/documents/6732/415_v4_Trametinib_and_DabrafenibTherapy.pdf,false,true,0,0,16,19,false,false,false
00431,Nivolumab 1 mg/kg and Ipilimumab 3 mg/kg Therapy,Skin/Melanoma,nccp-00431-v10,protocols/skin/00431-nivolumab-1-mg-kg-and-ipilimumab-3-mg-kg-therapy.json,10,,,,https://healthservice.hse.ie/documents/6734/431_Nivolumab_1mg_Ipilimumab_3mg.pdf,false,true,0,0,12,18,false,false,false
00464,Dacarbazine Therapy,Skin/Melanoma,nccp-00464-v3,protocols/skin/00464-dacarbazine-therapy.json,3,,,,https://healthservice.hse.ie/documents/6737/464_V3_Dacarbazine.pdf,false,true,0,0,11,13,false,false,false
00563,Encorafenib and Binimetinib Therapy,Skin/Melanoma,nccp-00563-v3,protocols/skin/00563-encorafenib-and-binimetinib-therapy.json,3,,,,https://healthservice.hse.ie/documents/6744/563_V3_Encorafenib-and-Binimetinib_Therapy.pdf,false,true,0,0,15,19,false,false,false
